"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/14/2019",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/15/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/16/2019",43,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/17/2019",46,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/18/2019",32,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/19/2019",37,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/20/2019",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/21/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/22/2019",39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/23/2019",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/24/2019",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/25/2019",22,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/26/2019",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/27/2019",56,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"02/28/2019",58,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/01/2019",47,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/02/2019",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/03/2019",42,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/04/2019",43,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/05/2019",36,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/06/2019",37,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/07/2019",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/08/2019",54,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/09/2019",57,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/10/2019",54,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/11/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/12/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/13/2019",44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/14/2019",55,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/15/2019",44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/16/2019",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/17/2019",35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/18/2019",44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/19/2019",43,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/20/2019",46,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/21/2019",37,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/27/2019",17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/28/2019",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/29/2019",51,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/30/2019",55,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"03/31/2019",20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/01/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/02/2019",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/03/2019",36,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/04/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/05/2019",34,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/06/2019",22,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/07/2019",44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/08/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/09/2019",21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/10/2019",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/11/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/12/2019",20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/13/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/14/2019",15,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/15/2019",14,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/16/2019",15,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/17/2019",34,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/18/2019",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/19/2019",8,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/20/2019",13,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/21/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/22/2019",15,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/23/2019",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/24/2019",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/25/2019",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/26/2019",34,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/27/2019",18,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/28/2019",42,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/29/2019",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"04/30/2019",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/01/2019",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/02/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/03/2019",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/04/2019",20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/05/2019",10,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/06/2019",10,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/07/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/08/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/09/2019",10,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/10/2019",16,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/11/2019",18,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/12/2019",11,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/13/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/14/2019",15,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/15/2019",20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/16/2019",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/17/2019",47,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/18/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/19/2019",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/20/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/21/2019",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/22/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/23/2019",41,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/24/2019",49,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/25/2019",44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/26/2019",50,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/27/2019",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/28/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/29/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/30/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"05/31/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/01/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/02/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/03/2019",52,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/04/2019",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/05/2019",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/06/2019",49,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/07/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/08/2019",18,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/09/2019",11,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/10/2019",11,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/11/2019",13,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/12/2019",21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/13/2019",16,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/14/2019",11,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/15/2019",39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/16/2019",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/17/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/18/2019",24,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/19/2019",16,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/20/2019",24,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/21/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/22/2019",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/23/2019",39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/24/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/25/2019",21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/26/2019",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/27/2019",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/28/2019",52,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/29/2019",52,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"06/30/2019",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/01/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/02/2019",36,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/03/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/09/2019",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/10/2019",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/11/2019",24,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/12/2019",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/13/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/14/2019",36,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/15/2019",44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/16/2019",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/17/2019",60,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/18/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/19/2019",32,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/20/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/21/2019",32,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/22/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/23/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/24/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/25/2019",34,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/26/2019",41,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/27/2019",47,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/28/2019",52,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/29/2019",56,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/30/2019",49,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"07/31/2019",42,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/01/2019",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/02/2019",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/03/2019",24,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/04/2019",34,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/05/2019",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/06/2019",24,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/07/2019",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/08/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/09/2019",35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/10/2019",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/11/2019",36,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/12/2019",37,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/13/2019",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/14/2019",20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/15/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/16/2019",19,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/17/2019",15,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/18/2019",22,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/19/2019",32,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/20/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/21/2019",15,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/22/2019",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/23/2019",17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/24/2019",11,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/25/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/26/2019",6,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/27/2019",9,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/28/2019",14,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/29/2019",13,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/30/2019",16,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"08/31/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/01/2019",24,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/02/2019",13,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/03/2019",17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/04/2019",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/07/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/08/2019",49,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/09/2019",52,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/10/2019",34,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/11/2019",42,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/12/2019",55,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/13/2019",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/14/2019",20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/15/2019",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/16/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/17/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/18/2019",13,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/19/2019",10,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/20/2019",21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/21/2019",34,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/22/2019",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/23/2019",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/24/2019",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/25/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/26/2019",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/27/2019",39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/28/2019",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/29/2019",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"09/30/2019",43,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/01/2019",37,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/02/2019",53,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/03/2019",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/04/2019",46,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/05/2019",11,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/06/2019",17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/07/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/08/2019",11,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/09/2019",10,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/10/2019",13,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/11/2019",10,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/12/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/13/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/14/2019",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/15/2019",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/16/2019",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/17/2019",8,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/18/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/19/2019",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/22/2019",15,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/23/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/24/2019",18,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/25/2019",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/26/2019",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/27/2019",10,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/28/2019",17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/29/2019",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/30/2019",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"10/31/2019",8,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/01/2019",9,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/02/2019",28,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/03/2019",19,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/04/2019",33,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/05/2019",36,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/06/2019",49,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/07/2019",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/08/2019",17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/09/2019",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/10/2019",49,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/11/2019",41,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/12/2019",24,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/13/2019",15,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/14/2019",38,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/15/2019",44,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/16/2019",29,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/17/2019",14,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/18/2019",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/19/2019",30,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/20/2019",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/21/2019",39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/22/2019",54,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/23/2019",20,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/24/2019",10,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/25/2019",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/26/2019",46,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/27/2019",51,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/28/2019",9,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/29/2019",17,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"11/30/2019",42,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/01/2019",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/02/2019",8,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/03/2019",7,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/04/2019",14,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/05/2019",25,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/06/2019",39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/07/2019",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/08/2019",32,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/09/2019",35,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/10/2019",26,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/11/2019",12,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/12/2019",27,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/13/2019",23,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/14/2019",5,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/15/2019",21,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/16/2019",45,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/17/2019",9,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/18/2019",10,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/19/2019",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/20/2019",41,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/21/2019",52,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/22/2019",70,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/23/2019",49,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/24/2019",14,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/25/2019",39,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/26/2019",48,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/27/2019",47,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/28/2019",40,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/29/2019",31,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/30/2019",9,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"12/31/2019",14,"Durham Armory","PM2.5","Durham",36.0329550008979,-78.904037
"01/01/2019",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/02/2019",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/03/2019",15,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/04/2019",16,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/05/2019",3,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/06/2019",6,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/07/2019",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/08/2019",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/09/2019",2,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/10/2019",8,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/11/2019",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/12/2019",17,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/13/2019",3,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/14/2019",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/15/2019",24,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/16/2019",30,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/17/2019",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/18/2019",21,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/19/2019",20,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/20/2019",9,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/21/2019",1,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/22/2019",5,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/23/2019",11,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/24/2019",0,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
"01/25/2019",10,"Leggett","PM2.5","Edgecombe",35.988278,-77.5843
