"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/04/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/05/2019",30,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/06/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/07/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/08/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/09/2019",64,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/10/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/11/2019",67,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/12/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/13/2019",49,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/14/2019",32,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/15/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/16/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/17/2019",58,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/18/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/19/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/20/2019",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/21/2019",54,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/22/2019",50,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/23/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/24/2019",44,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/25/2019",64,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/26/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/27/2019",71,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/28/2019",37,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/29/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"09/30/2019",43,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/01/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/02/2019",47,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/03/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/04/2019",45,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/05/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/06/2019",31,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/07/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/08/2019",28,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/09/2019",39,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/10/2019",40,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/11/2019",46,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/12/2019",41,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/13/2019",16,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/14/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/15/2019",48,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/16/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/17/2019",34,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/18/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/19/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/20/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/21/2019",21,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/22/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/23/2019",36,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/24/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/25/2019",33,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/26/2019",38,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/27/2019",35,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/28/2019",42,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
"10/29/2019",29,"Taylorsville Liledoun","Ozone","Alexander",35.9138000008966,-81.191
